here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5719089 1347169
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 104934285 2428984


CPU_CLK_UNHALTED 1088516558 4159675
INST_RETIRED 1251436521 20705986
MEM_INST_RETIRED.ALL_LOADS 511323442 55859793
MEM_INST_RETIRED.ALL_STORES 109060961 4341367
L1D.REPLACEMENT 57428327 8367912
L2_LINES_IN.ALL 28795538 5808490
IDQ_UOPS_NOT_DELIVERED.CORE 738314022 74550307
UOPS_ISSUED.ANY 2153358149 36656017
INT_MISC.RECOVERY_CYCLES_ANY 86157565 12502422
UOPS_RETIRED.RETIRE_SLOTS 1219209989 88881515
CYCLE_ACTIVITY.STALLS_MEM_ANY 214870284 12017342
EXE_ACTIVITY.BOUND_ON_STORES 174955 93191
EXE_ACTIVITY.1_PORTS_UTIL 154588403 7527400
EXE_ACTIVITY.2_PORTS_UTIL 191452686 4236996
EXE_ACTIVITY.EXE_BOUND_0_PORTS 13267292 1015014
CYCLE_ACTIVITY.STALLS_L1D_MISS 156294686 17564986
CYCLE_ACTIVITY.STALLS_L2_MISS 137913172 18216378
CYCLE_ACTIVITY.STALLS_L3_MISS 101793353 9487796
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 7110509 1525567
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 129714223 3760288


CPU_CLK_UNHALTED 1296455555 4597009
INST_RETIRED 1461091798 48623211
MEM_INST_RETIRED.ALL_LOADS 597371387 67371467
MEM_INST_RETIRED.ALL_STORES 129284913 5116900
L1D.REPLACEMENT 65329815 10173916
L2_LINES_IN.ALL 32067988 7108423
IDQ_UOPS_NOT_DELIVERED.CORE 904092891 89950448
UOPS_ISSUED.ANY 2586407322 48017448
INT_MISC.RECOVERY_CYCLES_ANY 106507909 15193176
UOPS_RETIRED.RETIRE_SLOTS 1433461105 106709075
CYCLE_ACTIVITY.STALLS_MEM_ANY 252073118 15681436
EXE_ACTIVITY.BOUND_ON_STORES 190627 106954
EXE_ACTIVITY.1_PORTS_UTIL 182726174 9128305
EXE_ACTIVITY.2_PORTS_UTIL 230553767 5256899
EXE_ACTIVITY.EXE_BOUND_0_PORTS 16260663 1296127
CYCLE_ACTIVITY.STALLS_L1D_MISS 180648905 22567903
CYCLE_ACTIVITY.STALLS_L2_MISS 158328257 23348230
CYCLE_ACTIVITY.STALLS_L3_MISS 117670687 12790891
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 8339251 1700656
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 153931233 4711299


CPU_CLK_UNHALTED 1504387828 5000187
INST_RETIRED 1666939063 69507094
MEM_INST_RETIRED.ALL_LOADS 681870795 78498259
MEM_INST_RETIRED.ALL_STORES 149347649 5890340
L1D.REPLACEMENT 72908255 11904887
L2_LINES_IN.ALL 35076727 8369202
IDQ_UOPS_NOT_DELIVERED.CORE 1072155045 104645418
UOPS_ISSUED.ANY 3021896501 59371158
INT_MISC.RECOVERY_CYCLES_ANY 127264107 17773805
UOPS_RETIRED.RETIRE_SLOTS 1644609116 124195897
CYCLE_ACTIVITY.STALLS_MEM_ANY 288714247 19134551
EXE_ACTIVITY.BOUND_ON_STORES 207806 120994
EXE_ACTIVITY.1_PORTS_UTIL 210842813 10511419
EXE_ACTIVITY.2_PORTS_UTIL 269908034 6305400
EXE_ACTIVITY.EXE_BOUND_0_PORTS 19269175 1537158
CYCLE_ACTIVITY.STALLS_L1D_MISS 204194705 27347905
CYCLE_ACTIVITY.STALLS_L2_MISS 177837130 29163457
CYCLE_ACTIVITY.STALLS_L3_MISS 132989511 16739806
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 9439170 1940724
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 177986426 6962563


CPU_CLK_UNHALTED 1712432312 5378419
INST_RETIRED 1870454163 87623485
MEM_INST_RETIRED.ALL_LOADS 765516919 88995397
MEM_INST_RETIRED.ALL_STORES 169354772 6622546
L1D.REPLACEMENT 80309944 13503391
L2_LINES_IN.ALL 37921675 9548142
IDQ_UOPS_NOT_DELIVERED.CORE 1240646732 117594910
UOPS_ISSUED.ANY 3457823045 68947488
INT_MISC.RECOVERY_CYCLES_ANY 148337678 20254756
UOPS_RETIRED.RETIRE_SLOTS 1854254081 140607350
CYCLE_ACTIVITY.STALLS_MEM_ANY 324691034 22612084
EXE_ACTIVITY.BOUND_ON_STORES 215100 137327
EXE_ACTIVITY.1_PORTS_UTIL 238818333 11819199
EXE_ACTIVITY.2_PORTS_UTIL 309390377 7296766
EXE_ACTIVITY.EXE_BOUND_0_PORTS 22290790 1756930
CYCLE_ACTIVITY.STALLS_L1D_MISS 227437399 31664799
CYCLE_ACTIVITY.STALLS_L2_MISS 196271495 34135593
CYCLE_ACTIVITY.STALLS_L3_MISS 147585170 19871641
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 10421548 2185298
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 201449471 8318205


CPU_CLK_UNHALTED 1920485810 5729129
INST_RETIRED 2072119399 104165843
MEM_INST_RETIRED.ALL_LOADS 848157329 99204738
MEM_INST_RETIRED.ALL_STORES 189188965 7390936
L1D.REPLACEMENT 87553716 15029544
L2_LINES_IN.ALL 40617395 10687228
IDQ_UOPS_NOT_DELIVERED.CORE 1410091442 129896839
UOPS_ISSUED.ANY 3895338477 78579027
INT_MISC.RECOVERY_CYCLES_ANY 169617342 22605996
UOPS_RETIRED.RETIRE_SLOTS 2062925074 156012663
CYCLE_ACTIVITY.STALLS_MEM_ANY 360205160 26029839
EXE_ACTIVITY.BOUND_ON_STORES 228485 150583
EXE_ACTIVITY.1_PORTS_UTIL 266753039 13033305
EXE_ACTIVITY.2_PORTS_UTIL 348881194 8173754
EXE_ACTIVITY.EXE_BOUND_0_PORTS 25375525 1994839
CYCLE_ACTIVITY.STALLS_L1D_MISS 250174105 35834963
CYCLE_ACTIVITY.STALLS_L2_MISS 214044742 39262614
CYCLE_ACTIVITY.STALLS_L3_MISS 161666487 23268714
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 11352315 2482397
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 224103182 10460037


CPU_CLK_UNHALTED 2128377799 6106348
INST_RETIRED 2273770952 118610623
MEM_INST_RETIRED.ALL_LOADS 930943394 108629398
MEM_INST_RETIRED.ALL_STORES 209159778 8036903
L1D.REPLACEMENT 94623414 16500559
L2_LINES_IN.ALL 43191468 11779047
IDQ_UOPS_NOT_DELIVERED.CORE 1579533761 141076455
UOPS_ISSUED.ANY 4334509367 88671047
INT_MISC.RECOVERY_CYCLES_ANY 190992654 24806643
UOPS_RETIRED.RETIRE_SLOTS 2270055639 170904549
CYCLE_ACTIVITY.STALLS_MEM_ANY 395696888 29029084
EXE_ACTIVITY.BOUND_ON_STORES 235639 164646
EXE_ACTIVITY.1_PORTS_UTIL 294540481 14207545
EXE_ACTIVITY.2_PORTS_UTIL 388371860 8985681
EXE_ACTIVITY.EXE_BOUND_0_PORTS 28481926 2229017
CYCLE_ACTIVITY.STALLS_L1D_MISS 272282597 40038989
CYCLE_ACTIVITY.STALLS_L2_MISS 231280205 44121647
CYCLE_ACTIVITY.STALLS_L3_MISS 175351715 26463667
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12220020 2761646
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 246312513 12538560


CPU_CLK_UNHALTED 2336332599 6430920
INST_RETIRED 2474661063 131996845
MEM_INST_RETIRED.ALL_LOADS 1013569995 117352004
MEM_INST_RETIRED.ALL_STORES 229173345 8602823
L1D.REPLACEMENT 101622813 17887834
L2_LINES_IN.ALL 45677671 12824934
IDQ_UOPS_NOT_DELIVERED.CORE 1749666915 151775203
UOPS_ISSUED.ANY 4776218666 100051024
INT_MISC.RECOVERY_CYCLES_ANY 212432578 26868141
UOPS_RETIRED.RETIRE_SLOTS 2478293099 184025232
CYCLE_ACTIVITY.STALLS_MEM_ANY 430688594 32137258
EXE_ACTIVITY.BOUND_ON_STORES 240180 178234
EXE_ACTIVITY.1_PORTS_UTIL 322143758 15418080
EXE_ACTIVITY.2_PORTS_UTIL 428042321 9826165
EXE_ACTIVITY.EXE_BOUND_0_PORTS 31593729 2442211
CYCLE_ACTIVITY.STALLS_L1D_MISS 293634953 44415146
CYCLE_ACTIVITY.STALLS_L2_MISS 247797992 49152456
CYCLE_ACTIVITY.STALLS_L3_MISS 188367447 29998536
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 13048905 3062078
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 267681705 15639482


CPU_CLK_UNHALTED 2544234773 6778327
INST_RETIRED 2674448696 40074217
MEM_INST_RETIRED.ALL_LOADS 1095496442 126076917
MEM_INST_RETIRED.ALL_STORES 249110534 9191770
L1D.REPLACEMENT 108533216 19220061
L2_LINES_IN.ALL 48080229 13833795
IDQ_UOPS_NOT_DELIVERED.CORE 1919581124 161633905
UOPS_ISSUED.ANY 5217699931 109700855
INT_MISC.RECOVERY_CYCLES_ANY 233996478 28861449
UOPS_RETIRED.RETIRE_SLOTS 2685258128 196970785
CYCLE_ACTIVITY.STALLS_MEM_ANY 465655628 34981059
EXE_ACTIVITY.BOUND_ON_STORES 245078 192312
EXE_ACTIVITY.1_PORTS_UTIL 349707295 16563400
EXE_ACTIVITY.2_PORTS_UTIL 467774541 10663456
EXE_ACTIVITY.EXE_BOUND_0_PORTS 34723523 2651052
CYCLE_ACTIVITY.STALLS_L1D_MISS 314800289 48574996
CYCLE_ACTIVITY.STALLS_L2_MISS 264619535 53720792
CYCLE_ACTIVITY.STALLS_L3_MISS 201772481 33066565
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 13835633 3371799
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 289777186 17869659


CPU_CLK_UNHALTED 2752063218 7123371
INST_RETIRED 2873672951 60109721
MEM_INST_RETIRED.ALL_LOADS 1177359885 134253764
MEM_INST_RETIRED.ALL_STORES 269104164 9714813
L1D.REPLACEMENT 115353042 20508792
L2_LINES_IN.ALL 50402106 14814633
IDQ_UOPS_NOT_DELIVERED.CORE 2090045203 171221979
UOPS_ISSUED.ANY 5660642212 120102168
INT_MISC.RECOVERY_CYCLES_ANY 255572747 30739077
UOPS_RETIRED.RETIRE_SLOTS 2890851481 209887588
CYCLE_ACTIVITY.STALLS_MEM_ANY 500608909 37615290
EXE_ACTIVITY.BOUND_ON_STORES 249116 205021
EXE_ACTIVITY.1_PORTS_UTIL 377136614 17705804
EXE_ACTIVITY.2_PORTS_UTIL 507440909 11392655
EXE_ACTIVITY.EXE_BOUND_0_PORTS 37815113 2823290
CYCLE_ACTIVITY.STALLS_L1D_MISS 336083360 52309017
CYCLE_ACTIVITY.STALLS_L2_MISS 281202018 58040999
CYCLE_ACTIVITY.STALLS_L3_MISS 215067339 35909376
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 14607052 3662682
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 311594431 20159777


CPU_CLK_UNHALTED 2960042156 7420572
INST_RETIRED 3073354060 74696829
MEM_INST_RETIRED.ALL_LOADS 1259653349 141801671
MEM_INST_RETIRED.ALL_STORES 289213184 10168431
L1D.REPLACEMENT 122155262 21729429
L2_LINES_IN.ALL 52678895 15757518
IDQ_UOPS_NOT_DELIVERED.CORE 2260300914 180198985
UOPS_ISSUED.ANY 6104867563 130580160
INT_MISC.RECOVERY_CYCLES_ANY 277257871 32568062
UOPS_RETIRED.RETIRE_SLOTS 3098413325 221067488
CYCLE_ACTIVITY.STALLS_MEM_ANY 535042588 40454074
EXE_ACTIVITY.BOUND_ON_STORES 252367 217247
EXE_ACTIVITY.1_PORTS_UTIL 404480125 18840608
EXE_ACTIVITY.2_PORTS_UTIL 547254376 12161165
EXE_ACTIVITY.EXE_BOUND_0_PORTS 40933079 3001962
CYCLE_ACTIVITY.STALLS_L1D_MISS 356830113 56160497
CYCLE_ACTIVITY.STALLS_L2_MISS 297306258 62195681
CYCLE_ACTIVITY.STALLS_L3_MISS 227898062 38664146
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 15309801 3995691
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 332708573 22293049


CPU_CLK_UNHALTED 3168051105 7703275
INST_RETIRED 3273951792 85952579
MEM_INST_RETIRED.ALL_LOADS 1342108558 148955545
MEM_INST_RETIRED.ALL_STORES 309432121 10582453
L1D.REPLACEMENT 128898776 22911222
L2_LINES_IN.ALL 54889212 16677711
IDQ_UOPS_NOT_DELIVERED.CORE 2429782571 188322694
UOPS_ISSUED.ANY 6548825367 139955553
INT_MISC.RECOVERY_CYCLES_ANY 298886423 34267341
UOPS_RETIRED.RETIRE_SLOTS 3306611348 231486612
CYCLE_ACTIVITY.STALLS_MEM_ANY 569533413 43073534
EXE_ACTIVITY.BOUND_ON_STORES 260593 227781
EXE_ACTIVITY.1_PORTS_UTIL 431783449 19941173
EXE_ACTIVITY.2_PORTS_UTIL 586871445 12779835
EXE_ACTIVITY.EXE_BOUND_0_PORTS 44058110 3169308
CYCLE_ACTIVITY.STALLS_L1D_MISS 377576233 59768162
CYCLE_ACTIVITY.STALLS_L2_MISS 313212259 66328949
CYCLE_ACTIVITY.STALLS_L3_MISS 240592426 41469284
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 16005412 4294023
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 353750159 24612724


CPU_CLK_UNHALTED 3376021649 7980297
INST_RETIRED 3474392348 96100895
MEM_INST_RETIRED.ALL_LOADS 1424739869 155742298
MEM_INST_RETIRED.ALL_STORES 329727717 10966189
L1D.REPLACEMENT 135652426 24034182
L2_LINES_IN.ALL 57086476 17555885
IDQ_UOPS_NOT_DELIVERED.CORE 2598545129 195882257
UOPS_ISSUED.ANY 6992816721 148863243
INT_MISC.RECOVERY_CYCLES_ANY 320488446 35878005
UOPS_RETIRED.RETIRE_SLOTS 3514808131 241383215
CYCLE_ACTIVITY.STALLS_MEM_ANY 603937080 45587967
EXE_ACTIVITY.BOUND_ON_STORES 270285 236379
EXE_ACTIVITY.1_PORTS_UTIL 458884776 21103245
EXE_ACTIVITY.2_PORTS_UTIL 626506917 13381407
EXE_ACTIVITY.EXE_BOUND_0_PORTS 47192883 3336953
CYCLE_ACTIVITY.STALLS_L1D_MISS 397872884 63490851
CYCLE_ACTIVITY.STALLS_L2_MISS 328815875 70451496
CYCLE_ACTIVITY.STALLS_L3_MISS 253080729 44259806
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 16666170 4615826
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 374554660 27043035


CPU_CLK_UNHALTED 3584006514 8242634
INST_RETIRED 3674242332 105910329
MEM_INST_RETIRED.ALL_LOADS 1506985497 162464089
MEM_INST_RETIRED.ALL_STORES 349952411 11357547
L1D.REPLACEMENT 142357965 25128165
L2_LINES_IN.ALL 59245672 18412778
IDQ_UOPS_NOT_DELIVERED.CORE 2767204044 203099944
UOPS_ISSUED.ANY 7437500587 157837892
INT_MISC.RECOVERY_CYCLES_ANY 342129259 37435534
UOPS_RETIRED.RETIRE_SLOTS 3723087985 250939824
CYCLE_ACTIVITY.STALLS_MEM_ANY 638238951 48034909
EXE_ACTIVITY.BOUND_ON_STORES 274721 246923
EXE_ACTIVITY.1_PORTS_UTIL 486017747 22187194
EXE_ACTIVITY.2_PORTS_UTIL 666056843 13919906
EXE_ACTIVITY.EXE_BOUND_0_PORTS 50310728 3487057
CYCLE_ACTIVITY.STALLS_L1D_MISS 418516549 66793308
CYCLE_ACTIVITY.STALLS_L2_MISS 344495946 74257218
CYCLE_ACTIVITY.STALLS_L3_MISS 265699687 46762022
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 17324809 4901338
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 395546570 28953696


CPU_CLK_UNHALTED 3792105246 8506764
INST_RETIRED 3874869222 114272865
MEM_INST_RETIRED.ALL_LOADS 1589526682 168787346
MEM_INST_RETIRED.ALL_STORES 370265802 11714547
L1D.REPLACEMENT 149006023 26200737
L2_LINES_IN.ALL 61348927 19255591
IDQ_UOPS_NOT_DELIVERED.CORE 2935855689 210063484
UOPS_ISSUED.ANY 7882982098 166679612
INT_MISC.RECOVERY_CYCLES_ANY 363793494 38939064
UOPS_RETIRED.RETIRE_SLOTS 3930801201 260326585
CYCLE_ACTIVITY.STALLS_MEM_ANY 672685760 50277518
EXE_ACTIVITY.BOUND_ON_STORES 282260 256992
EXE_ACTIVITY.1_PORTS_UTIL 513085958 23268420
EXE_ACTIVITY.2_PORTS_UTIL 705627350 14431675
EXE_ACTIVITY.EXE_BOUND_0_PORTS 53414663 3624716
CYCLE_ACTIVITY.STALLS_L1D_MISS 439056427 69999259
CYCLE_ACTIVITY.STALLS_L2_MISS 360021066 78131568
CYCLE_ACTIVITY.STALLS_L3_MISS 278148668 49372383
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 17996631 5185098
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 416167012 31366912


CPU_CLK_UNHALTED 4000159532 8760382
INST_RETIRED 4075827656 121900736
MEM_INST_RETIRED.ALL_LOADS 1672291855 174822092
MEM_INST_RETIRED.ALL_STORES 390684467 12059540
L1D.REPLACEMENT 155674504 27222548
L2_LINES_IN.ALL 63439557 20068271
IDQ_UOPS_NOT_DELIVERED.CORE 3104323717 216725598
UOPS_ISSUED.ANY 8330709430 176938764
INT_MISC.RECOVERY_CYCLES_ANY 385554767 40438369
UOPS_RETIRED.RETIRE_SLOTS 4139839046 268992442
CYCLE_ACTIVITY.STALLS_MEM_ANY 706756863 52656630
EXE_ACTIVITY.BOUND_ON_STORES 287300 266575
EXE_ACTIVITY.1_PORTS_UTIL 540203409 24274759
EXE_ACTIVITY.2_PORTS_UTIL 745239169 14954001
EXE_ACTIVITY.EXE_BOUND_0_PORTS 56547728 3770210
CYCLE_ACTIVITY.STALLS_L1D_MISS 459600758 73048716
CYCLE_ACTIVITY.STALLS_L2_MISS 375565462 81649236
CYCLE_ACTIVITY.STALLS_L3_MISS 290643114 51690607
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 18631645 5466853
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 436861236 33200902


CPU_CLK_UNHALTED 4208036390 9010320
INST_RETIRED 4275906343 129533136
MEM_INST_RETIRED.ALL_LOADS 1754739206 180757527
MEM_INST_RETIRED.ALL_STORES 411008513 12397383
L1D.REPLACEMENT 162283678 28233060
L2_LINES_IN.ALL 65479539 20873914
IDQ_UOPS_NOT_DELIVERED.CORE 3271484985 222910962
UOPS_ISSUED.ANY 8777143212 186068549
INT_MISC.RECOVERY_CYCLES_ANY 407067125 41782403
UOPS_RETIRED.RETIRE_SLOTS 4348070632 277606653
CYCLE_ACTIVITY.STALLS_MEM_ANY 741238868 54672796
EXE_ACTIVITY.BOUND_ON_STORES 293218 275666
EXE_ACTIVITY.1_PORTS_UTIL 567232915 25274964
EXE_ACTIVITY.2_PORTS_UTIL 784853170 15464498
EXE_ACTIVITY.EXE_BOUND_0_PORTS 59668989 3904935
CYCLE_ACTIVITY.STALLS_L1D_MISS 479690279 76236260
CYCLE_ACTIVITY.STALLS_L2_MISS 390950143 85197734
CYCLE_ACTIVITY.STALLS_L3_MISS 303070779 54032967
