here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
MEM_INST_RETIRED.ALL_LOADS 148534556 14739341
MEM_INST_RETIRED.ALL_STORES 66983641 21445793
L1D.REPLACEMENT 4906616 2362476
L2_LINES_IN.ALL 2430653 330860
IDQ_UOPS_NOT_DELIVERED.CORE 465374098 81978546
UOPS_ISSUED.ANY 838417032 89592297
INT_MISC.RECOVERY_CYCLES_ANY 28528933 8472408
UOPS_RETIRED.RETIRE_SLOTS 571184989 88029180
CYCLE_ACTIVITY.STALLS_MEM_ANY 86254264 30211902
EXE_ACTIVITY.BOUND_ON_STORES 671086 1614829
EXE_ACTIVITY.1_PORTS_UTIL 66562194 7602188
EXE_ACTIVITY.2_PORTS_UTIL 61685209 4498369
EXE_ACTIVITY.EXE_BOUND_0_PORTS 3663351 585801
CYCLE_ACTIVITY.STALLS_L1D_MISS 23620390 8046305
CYCLE_ACTIVITY.STALLS_L2_MISS 16890776 6876067
CYCLE_ACTIVITY.STALLS_L3_MISS 11819448 6793363
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 417 807
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 15051941 8140151


CPU_CLK_UNHALTED 614187961 26700273
INST_RETIRED 757919017 49094858
MEM_INST_RETIRED.ALL_LOADS 195265812 30812914
MEM_INST_RETIRED.ALL_STORES 76731293 36306030
L1D.REPLACEMENT 7518763 3169581
L2_LINES_IN.ALL 5178338 2905065
IDQ_UOPS_NOT_DELIVERED.CORE 785608182 127102838
UOPS_ISSUED.ANY 1084970105 45295790
INT_MISC.RECOVERY_CYCLES_ANY 43413386 13487540
UOPS_RETIRED.RETIRE_SLOTS 698594990 84437770
CYCLE_ACTIVITY.STALLS_MEM_ANY 173733960 81337164
EXE_ACTIVITY.BOUND_ON_STORES 672381 1977245
EXE_ACTIVITY.1_PORTS_UTIL 99960709 16091963
EXE_ACTIVITY.2_PORTS_UTIL 86923472 11148146
EXE_ACTIVITY.EXE_BOUND_0_PORTS 5820889 1555595
CYCLE_ACTIVITY.STALLS_L1D_MISS 68523410 57549313
CYCLE_ACTIVITY.STALLS_L2_MISS 40926157 31078369
CYCLE_ACTIVITY.STALLS_L3_MISS 31356955 28134204
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 78932 236760
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 37569815 30334538


CPU_CLK_UNHALTED 817653896 39095044
INST_RETIRED 1012940631 74616201
MEM_INST_RETIRED.ALL_LOADS 267139978 55981359
MEM_INST_RETIRED.ALL_STORES 111054282 49050487
L1D.REPLACEMENT 10865887 4047411
L2_LINES_IN.ALL 9529413 4601209
IDQ_UOPS_NOT_DELIVERED.CORE 851571835 120343924
UOPS_ISSUED.ANY 1320503996 13016780
INT_MISC.RECOVERY_CYCLES_ANY 45290681 22510486
UOPS_RETIRED.RETIRE_SLOTS 893764439 135902798
CYCLE_ACTIVITY.STALLS_MEM_ANY 293048911 131985391
EXE_ACTIVITY.BOUND_ON_STORES 712703 2278623
EXE_ACTIVITY.1_PORTS_UTIL 120483973 27870812
EXE_ACTIVITY.2_PORTS_UTIL 106851396 19593630
EXE_ACTIVITY.EXE_BOUND_0_PORTS 6073950 2879836
CYCLE_ACTIVITY.STALLS_L1D_MISS 177473104 145225724
CYCLE_ACTIVITY.STALLS_L2_MISS 115671388 94469102
CYCLE_ACTIVITY.STALLS_L3_MISS 93556733 83179813
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 81304 275044
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 106782208 90419965


CPU_CLK_UNHALTED 1025982425 48058116
INST_RETIRED 1358751458 22506964
MEM_INST_RETIRED.ALL_LOADS 347494833 79441792
MEM_INST_RETIRED.ALL_STORES 151291056 67808446
L1D.REPLACEMENT 13566714 4760419
L2_LINES_IN.ALL 11701320 5928063
IDQ_UOPS_NOT_DELIVERED.CORE 1039324989 105639630
UOPS_ISSUED.ANY 1691964957 156769578
INT_MISC.RECOVERY_CYCLES_ANY 58211828 28916022
UOPS_RETIRED.RETIRE_SLOTS 1218383472 146278651
CYCLE_ACTIVITY.STALLS_MEM_ANY 346261281 168845396
EXE_ACTIVITY.BOUND_ON_STORES 1284599 2936986
EXE_ACTIVITY.1_PORTS_UTIL 150907617 32703270
EXE_ACTIVITY.2_PORTS_UTIL 138894217 27708601
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8963036 5027190
CYCLE_ACTIVITY.STALLS_L1D_MISS 208467401 65432374
CYCLE_ACTIVITY.STALLS_L2_MISS 132787789 121883622
CYCLE_ACTIVITY.STALLS_L3_MISS 107996739 106746074
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 88400 309006
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 123455122 117656213


CPU_CLK_UNHALTED 1234259630 55818976
INST_RETIRED 1613367606 26235341
MEM_INST_RETIRED.ALL_LOADS 410488523 105440730
MEM_INST_RETIRED.ALL_STORES 179822771 91128548
L1D.REPLACEMENT 16450538 5313683
L2_LINES_IN.ALL 13911627 6743632
IDQ_UOPS_NOT_DELIVERED.CORE 1311527357 144043036
UOPS_ISSUED.ANY 2035839633 87929694
INT_MISC.RECOVERY_CYCLES_ANY 72989021 33710282
UOPS_RETIRED.RETIRE_SLOTS 1464163316 147099455
CYCLE_ACTIVITY.STALLS_MEM_ANY 406888063 60822554
EXE_ACTIVITY.BOUND_ON_STORES 2009928 5165188
EXE_ACTIVITY.1_PORTS_UTIL 185566750 38165423
EXE_ACTIVITY.2_PORTS_UTIL 166889614 31346910
EXE_ACTIVITY.EXE_BOUND_0_PORTS 10431040 5859476
CYCLE_ACTIVITY.STALLS_L1D_MISS 238843080 107939531
CYCLE_ACTIVITY.STALLS_L2_MISS 159224018 147428186
CYCLE_ACTIVITY.STALLS_L3_MISS 127251340 125777187
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 88400 339720
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 146412509 139834504


CPU_CLK_UNHALTED 1442864266 62807727
INST_RETIRED 2164413070 20168662
MEM_INST_RETIRED.ALL_LOADS 642847604 160496437
MEM_INST_RETIRED.ALL_STORES 194216379 103015546
L1D.REPLACEMENT 17704105 6272438
L2_LINES_IN.ALL 14292438 8066970
IDQ_UOPS_NOT_DELIVERED.CORE 1420041754 147319886
UOPS_ISSUED.ANY 2592720850 203548091
INT_MISC.RECOVERY_CYCLES_ANY 81623190 36954890
UOPS_RETIRED.RETIRE_SLOTS 1940354242 147185483
CYCLE_ACTIVITY.STALLS_MEM_ANY 429545112 124359843
EXE_ACTIVITY.BOUND_ON_STORES 2435735 5604052
EXE_ACTIVITY.1_PORTS_UTIL 208017421 44451966
EXE_ACTIVITY.2_PORTS_UTIL 202921767 38377547
EXE_ACTIVITY.EXE_BOUND_0_PORTS 12441496 6385151
CYCLE_ACTIVITY.STALLS_L1D_MISS 244706533 138071778
CYCLE_ACTIVITY.STALLS_L2_MISS 159782672 166853959
CYCLE_ACTIVITY.STALLS_L3_MISS 127610512 141717642
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 88820 368090
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 147205892 157861138


CPU_CLK_UNHALTED 1633642552 72636412
INST_RETIRED 2522466038 103401271
MEM_INST_RETIRED.ALL_LOADS 785702436 103097032
MEM_INST_RETIRED.ALL_STORES 204070234 117246722
L1D.REPLACEMENT 27655349 17428344
L2_LINES_IN.ALL 19735992 12298459
IDQ_UOPS_NOT_DELIVERED.CORE 1492123347 17162189
UOPS_ISSUED.ANY 2994369054 175537157
INT_MISC.RECOVERY_CYCLES_ANY 88990547 41304361
UOPS_RETIRED.RETIRE_SLOTS 2277789872 197563182
CYCLE_ACTIVITY.STALLS_MEM_ANY 467278581 141029901
EXE_ACTIVITY.BOUND_ON_STORES 2726786 6014549
EXE_ACTIVITY.1_PORTS_UTIL 240231383 49282038
EXE_ACTIVITY.2_PORTS_UTIL 240175337 46099515
EXE_ACTIVITY.EXE_BOUND_0_PORTS 16060084 8099590
CYCLE_ACTIVITY.STALLS_L1D_MISS 248925776 159937202
CYCLE_ACTIVITY.STALLS_L2_MISS 161430254 183253799
CYCLE_ACTIVITY.STALLS_L3_MISS 127825187 155650885
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 88820 392899
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 147572979 173755343


CPU_CLK_UNHALTED 1834607918 79270499
INST_RETIRED 2871113600 118291811
MEM_INST_RETIRED.ALL_LOADS 876470709 129567079
MEM_INST_RETIRED.ALL_STORES 220314081 129700349
L1D.REPLACEMENT 34785685 22777518
L2_LINES_IN.ALL 24090748 14599092
IDQ_UOPS_NOT_DELIVERED.CORE 1545726508 194500980
UOPS_ISSUED.ANY 3385484690 198490391
INT_MISC.RECOVERY_CYCLES_ANY 94905761 45864330
UOPS_RETIRED.RETIRE_SLOTS 2618337470 219559872
CYCLE_ACTIVITY.STALLS_MEM_ANY 530529912 189297230
EXE_ACTIVITY.BOUND_ON_STORES 6846230 22031112
EXE_ACTIVITY.1_PORTS_UTIL 266013114 56411553
EXE_ACTIVITY.2_PORTS_UTIL 267087643 52056036
EXE_ACTIVITY.EXE_BOUND_0_PORTS 18059555 9096822
CYCLE_ACTIVITY.STALLS_L1D_MISS 301356889 200267343
CYCLE_ACTIVITY.STALLS_L2_MISS 197783021 222782457
CYCLE_ACTIVITY.STALLS_L3_MISS 156846997 188031499
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 88983 417615
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 182002399 212956949


CPU_CLK_UNHALTED 2042931377 85531299
INST_RETIRED 3450946031 88620082
MEM_INST_RETIRED.ALL_LOADS 977348823 138344816
MEM_INST_RETIRED.ALL_STORES 247367584 148879848
L1D.REPLACEMENT 37690716 24059063
L2_LINES_IN.ALL 24604577 15905282
IDQ_UOPS_NOT_DELIVERED.CORE 1644073081 190152177
UOPS_ISSUED.ANY 4029050418 12093576
INT_MISC.RECOVERY_CYCLES_ANY 105428610 48461931
UOPS_RETIRED.RETIRE_SLOTS 3157296501 228269352
CYCLE_ACTIVITY.STALLS_MEM_ANY 546025577 223535429
EXE_ACTIVITY.BOUND_ON_STORES 7584355 23213286
EXE_ACTIVITY.1_PORTS_UTIL 284459297 66783223
EXE_ACTIVITY.2_PORTS_UTIL 291199919 57902902
EXE_ACTIVITY.EXE_BOUND_0_PORTS 19508390 9828316
CYCLE_ACTIVITY.STALLS_L1D_MISS 304679276 222685811
CYCLE_ACTIVITY.STALLS_L2_MISS 199237954 240003279
CYCLE_ACTIVITY.STALLS_L3_MISS 157942751 202036320
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 90929 440067
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 183591783 228941522


CPU_CLK_UNHALTED 2251053509 91347709
INST_RETIRED 3752703759 64111566
MEM_INST_RETIRED.ALL_LOADS 1057100427 162726056
MEM_INST_RETIRED.ALL_STORES 279307318 175029266
L1D.REPLACEMENT 40717556 25325777
L2_LINES_IN.ALL 27064707 17253294
IDQ_UOPS_NOT_DELIVERED.CORE 1898357372 142449634
UOPS_ISSUED.ANY 4405720944 214024311
INT_MISC.RECOVERY_CYCLES_ANY 118689507 53474863
UOPS_RETIRED.RETIRE_SLOTS 3414064678 220472422
CYCLE_ACTIVITY.STALLS_MEM_ANY 604470198 251276261
EXE_ACTIVITY.BOUND_ON_STORES 8634188 24830571
EXE_ACTIVITY.1_PORTS_UTIL 319249789 74137616
EXE_ACTIVITY.2_PORTS_UTIL 321259783 61748072
EXE_ACTIVITY.EXE_BOUND_0_PORTS 21405222 10786995
CYCLE_ACTIVITY.STALLS_L1D_MISS 331707240 251287399
CYCLE_ACTIVITY.STALLS_L2_MISS 207293151 31043138
CYCLE_ACTIVITY.STALLS_L3_MISS 163618833 213669997
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 99122 462965
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 190598896 242196623


CPU_CLK_UNHALTED 2459743999 96981194
INST_RETIRED 4245547781 41802297
MEM_INST_RETIRED.ALL_LOADS 1261949815 191668859
MEM_INST_RETIRED.ALL_STORES 291623466 186137276
L1D.REPLACEMENT 41794660 26943550
L2_LINES_IN.ALL 27247924 18601529
IDQ_UOPS_NOT_DELIVERED.CORE 2019782191 197685619
UOPS_ISSUED.ANY 4987948094 135989592
INT_MISC.RECOVERY_CYCLES_ANY 129644150 55935324
UOPS_RETIRED.RETIRE_SLOTS 3875259185 76343045
CYCLE_ACTIVITY.STALLS_MEM_ANY 621057806 89490661
EXE_ACTIVITY.BOUND_ON_STORES 8700772 25983145
EXE_ACTIVITY.1_PORTS_UTIL 344090517 78133404
EXE_ACTIVITY.2_PORTS_UTIL 358198555 67774072
EXE_ACTIVITY.EXE_BOUND_0_PORTS 24457684 11649979
CYCLE_ACTIVITY.STALLS_L1D_MISS 333487603 68337905
CYCLE_ACTIVITY.STALLS_L2_MISS 208274888 56659703
CYCLE_ACTIVITY.STALLS_L3_MISS 164279044 226336530
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 99439 483969
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 191833500 256603084


CPU_CLK_UNHALTED 2656654859 103614219
INST_RETIRED 4582896123 84542786
MEM_INST_RETIRED.ALL_LOADS 1391547221 236921063
MEM_INST_RETIRED.ALL_STORES 302572836 198254791
L1D.REPLACEMENT 49526359 32489548
L2_LINES_IN.ALL 31346236 20959671
IDQ_UOPS_NOT_DELIVERED.CORE 2110147147 139131711
UOPS_ISSUED.ANY 5414581315 150164381
INT_MISC.RECOVERY_CYCLES_ANY 139433313 59861762
UOPS_RETIRED.RETIRE_SLOTS 4213599736 110835518
CYCLE_ACTIVITY.STALLS_MEM_ANY 654709635 106099787
EXE_ACTIVITY.BOUND_ON_STORES 8904725 27073890
EXE_ACTIVITY.1_PORTS_UTIL 377134999 83998403
EXE_ACTIVITY.2_PORTS_UTIL 397761659 75915847
EXE_ACTIVITY.EXE_BOUND_0_PORTS 29074565 14416215
CYCLE_ACTIVITY.STALLS_L1D_MISS 337966227 95231670
CYCLE_ACTIVITY.STALLS_L2_MISS 209978785 72780685
CYCLE_ACTIVITY.STALLS_L3_MISS 164504501 238507402
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 99426 504573
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 192243998 270581065


CPU_CLK_UNHALTED 2851728078 110237466
INST_RETIRED 4857027371 103458012
MEM_INST_RETIRED.ALL_LOADS 1489461271 256702682
MEM_INST_RETIRED.ALL_STORES 322324754 209977945
L1D.REPLACEMENT 56786214 37234135
L2_LINES_IN.ALL 36243728 23601449
IDQ_UOPS_NOT_DELIVERED.CORE 2196156463 72928240
UOPS_ISSUED.ANY 5779649631 160075885
INT_MISC.RECOVERY_CYCLES_ANY 144174698 64245870
UOPS_RETIRED.RETIRE_SLOTS 4535495118 230539022
CYCLE_ACTIVITY.STALLS_MEM_ANY 707976373 129657877
EXE_ACTIVITY.BOUND_ON_STORES 11682305 37025114
EXE_ACTIVITY.1_PORTS_UTIL 409247082 91805188
EXE_ACTIVITY.2_PORTS_UTIL 432414140 90963519
EXE_ACTIVITY.EXE_BOUND_0_PORTS 31158439 15783618
CYCLE_ACTIVITY.STALLS_L1D_MISS 369968028 144511219
CYCLE_ACTIVITY.STALLS_L2_MISS 242215347 145714678
CYCLE_ACTIVITY.STALLS_L3_MISS 190168792 268499826
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 99426 523394
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 219841568 92576662


CPU_CLK_UNHALTED 3060214221 115579635
INST_RETIRED 5274274633 129656777
MEM_INST_RETIRED.ALL_LOADS 1587330467 266617829
MEM_INST_RETIRED.ALL_STORES 383638616 243708287
L1D.REPLACEMENT 59228119 38677339
L2_LINES_IN.ALL 37597123 24584691
IDQ_UOPS_NOT_DELIVERED.CORE 2399614584 163841681
UOPS_ISSUED.ANY 6304225894 262797564
INT_MISC.RECOVERY_CYCLES_ANY 157152097 67379023
UOPS_RETIRED.RETIRE_SLOTS 4923141004 69742386
CYCLE_ACTIVITY.STALLS_MEM_ANY 737117200 146811133
EXE_ACTIVITY.BOUND_ON_STORES 12920504 38362791
EXE_ACTIVITY.1_PORTS_UTIL 441487910 95295489
EXE_ACTIVITY.2_PORTS_UTIL 465627004 94257467
EXE_ACTIVITY.EXE_BOUND_0_PORTS 32309109 16647696
CYCLE_ACTIVITY.STALLS_L1D_MISS 378270490 158467588
CYCLE_ACTIVITY.STALLS_L2_MISS 246918678 155514084
CYCLE_ACTIVITY.STALLS_L3_MISS 193255150 279764986
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 99576 541703
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 223926364 102161839


CPU_CLK_UNHALTED 3268461442 120677482
INST_RETIRED 5662786922 45098449
MEM_INST_RETIRED.ALL_LOADS 1679617540 277810411
MEM_INST_RETIRED.ALL_STORES 437940982 267507961
L1D.REPLACEMENT 61683220 40066855
L2_LINES_IN.ALL 39003203 25492852
IDQ_UOPS_NOT_DELIVERED.CORE 2604124761 222119542
UOPS_ISSUED.ANY 6817301093 265028574
INT_MISC.RECOVERY_CYCLES_ANY 171328590 70657804
UOPS_RETIRED.RETIRE_SLOTS 5284118413 141452200
CYCLE_ACTIVITY.STALLS_MEM_ANY 770330944 159223778
EXE_ACTIVITY.BOUND_ON_STORES 13163251 39650940
EXE_ACTIVITY.1_PORTS_UTIL 474040602 98931653
EXE_ACTIVITY.2_PORTS_UTIL 497584314 97440452
EXE_ACTIVITY.EXE_BOUND_0_PORTS 33474418 17465278
CYCLE_ACTIVITY.STALLS_L1D_MISS 388380993 170150186
CYCLE_ACTIVITY.STALLS_L2_MISS 253734290 163493313
CYCLE_ACTIVITY.STALLS_L3_MISS 197755278 290184967
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 100413 559979
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 229924955 109390064


CPU_CLK_UNHALTED 3468775547 127620852
INST_RETIRED 5882283850 91882808
MEM_INST_RETIRED.ALL_LOADS 1753430048 101883367
MEM_INST_RETIRED.ALL_STORES 452907545 280491982
L1D.REPLACEMENT 65376495 42274344
L2_LINES_IN.ALL 40077509 26469926
IDQ_UOPS_NOT_DELIVERED.CORE 2885862922 157106701
UOPS_ISSUED.ANY 7148337480 306553933
INT_MISC.RECOVERY_CYCLES_ANY 189091367 77634233
UOPS_RETIRED.RETIRE_SLOTS 5485437444 313316610
CYCLE_ACTIVITY.STALLS_MEM_ANY 828546640 179538367
EXE_ACTIVITY.BOUND_ON_STORES 13323955 40927525
EXE_ACTIVITY.1_PORTS_UTIL 511355752 105781122
EXE_ACTIVITY.2_PORTS_UTIL 526237015 100906519
EXE_ACTIVITY.EXE_BOUND_0_PORTS 35557034 18071656
CYCLE_ACTIVITY.STALLS_L1D_MISS 404551477 178433299
CYCLE_ACTIVITY.STALLS_L2_MISS 266240900 170114849
CYCLE_ACTIVITY.STALLS_L3_MISS 207420049 299860057
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 100722 577401
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 242065801 115184742


CPU_CLK_UNHALTED 3668207944 136518745
INST_RETIRED 6018768465 59946915
MEM_INST_RETIRED.ALL_LOADS 1793125157 227262777
MEM_INST_RETIRED.ALL_STORES 461792228 294514451
L1D.REPLACEMENT 68387909 43650844
L2_LINES_IN.ALL 43763808 27964384
IDQ_UOPS_NOT_DELIVERED.CORE 3135122662 119797865
UOPS_ISSUED.ANY 7359344505 240447571
INT_MISC.RECOVERY_CYCLES_ANY 200490282 83273627
UOPS_RETIRED.RETIRE_SLOTS 5619819959 260027083
CYCLE_ACTIVITY.STALLS_MEM_ANY 915841912 241168286
EXE_ACTIVITY.BOUND_ON_STORES 13682997 42161429
EXE_ACTIVITY.1_PORTS_UTIL 548584126 114481345
EXE_ACTIVITY.2_PORTS_UTIL 552834422 106365821
EXE_ACTIVITY.EXE_BOUND_0_PORTS 37722074 18831322
CYCLE_ACTIVITY.STALLS_L1D_MISS 442593114 211507388
CYCLE_ACTIVITY.STALLS_L2_MISS 303172869 205063907
CYCLE_ACTIVITY.STALLS_L3_MISS 238117001 322301224
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 339226 1812787
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 277110210 156246248


CPU_CLK_UNHALTED 3877174779 141488920
INST_RETIRED 6275130592 151677989
MEM_INST_RETIRED.ALL_LOADS 1861140524 259978717
MEM_INST_RETIRED.ALL_STORES 499708298 305851483
L1D.REPLACEMENT 72030165 44922010
L2_LINES_IN.ALL 48418725 29688630
IDQ_UOPS_NOT_DELIVERED.CORE 3230014586 109258132
UOPS_ISSUED.ANY 7686445530 319489841
INT_MISC.RECOVERY_CYCLES_ANY 204199696 89274748
UOPS_RETIRED.RETIRE_SLOTS 5909600969 59339188
CYCLE_ACTIVITY.STALLS_MEM_ANY 1000976442 277056543
EXE_ACTIVITY.BOUND_ON_STORES 14066304 43414003
EXE_ACTIVITY.1_PORTS_UTIL 569875638 122606838
EXE_ACTIVITY.2_PORTS_UTIL 575743422 113173395
EXE_ACTIVITY.EXE_BOUND_0_PORTS 38105822 20234519
CYCLE_ACTIVITY.STALLS_L1D_MISS 532322694 317748188
CYCLE_ACTIVITY.STALLS_L2_MISS 394512703 331127551
CYCLE_ACTIVITY.STALLS_L3_MISS 314390175 211052173
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 378238 1889409
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 362119470 289048426


CPU_CLK_UNHALTED 4085390503 146248626
INST_RETIRED 6687592465 142601516
MEM_INST_RETIRED.ALL_LOADS 1949197652 275276023
MEM_INST_RETIRED.ALL_STORES 544789243 326977215
L1D.REPLACEMENT 74737210 46321311
L2_LINES_IN.ALL 49778392 30825568
IDQ_UOPS_NOT_DELIVERED.CORE 3460391543 334313647
UOPS_ISSUED.ANY 8150434212 195765867
INT_MISC.RECOVERY_CYCLES_ANY 220598734 97604300
UOPS_RETIRED.RETIRE_SLOTS 6268149775 106677654
CYCLE_ACTIVITY.STALLS_MEM_ANY 1029782730 296958856
EXE_ACTIVITY.BOUND_ON_STORES 14368558 44578291
EXE_ACTIVITY.1_PORTS_UTIL 601457427 126739910
EXE_ACTIVITY.2_PORTS_UTIL 606012678 116183216
EXE_ACTIVITY.EXE_BOUND_0_PORTS 41186842 23471668
CYCLE_ACTIVITY.STALLS_L1D_MISS 540102736 336446525
CYCLE_ACTIVITY.STALLS_L2_MISS 395628009 57416516
CYCLE_ACTIVITY.STALLS_L3_MISS 314712764 223434179
