here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
L1D.REPLACEMENT 12156122 12080157
L2_LINES_IN.ALL 11501246 12205268
IDQ_UOPS_NOT_DELIVERED.CORE 499225039 231039998
UOPS_ISSUED.ANY 790032469 166245939
INT_MISC.RECOVERY_CYCLES_ANY 31371385 25631547
UOPS_RETIRED.RETIRE_SLOTS 628772774 191126835
CYCLE_ACTIVITY.STALLS_MEM_ANY 56333922 93359755
EXE_ACTIVITY.BOUND_ON_STORES 427641256 213000020
EXE_ACTIVITY.1_PORTS_UTIL 74206295 53464730
EXE_ACTIVITY.2_PORTS_UTIL 84357259 82012931
EXE_ACTIVITY.EXE_BOUND_0_PORTS 27869496 14385663
CYCLE_ACTIVITY.STALLS_L1D_MISS 32196857 54369502
CYCLE_ACTIVITY.STALLS_L2_MISS 31794024 53952837
CYCLE_ACTIVITY.STALLS_L3_MISS 27957759 47190329
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 28961991 48582084


CPU_CLK_UNHALTED 1121316436 76628571
INST_RETIRED 891220960 87797801
MEM_INST_RETIRED.ALL_LOADS 215023979 121610992
MEM_INST_RETIRED.ALL_STORES 96648548 100912940
L1D.REPLACEMENT 13030623 12719242
L2_LINES_IN.ALL 11669005 13000830
IDQ_UOPS_NOT_DELIVERED.CORE 717152667 143576474
UOPS_ISSUED.ANY 1230185622 243086341
INT_MISC.RECOVERY_CYCLES_ANY 44256369 34891889
UOPS_RETIRED.RETIRE_SLOTS 980505309 69623083
CYCLE_ACTIVITY.STALLS_MEM_ANY 95498088 125752203
EXE_ACTIVITY.BOUND_ON_STORES 427642352 69633318
EXE_ACTIVITY.1_PORTS_UTIL 100566336 68463694
EXE_ACTIVITY.2_PORTS_UTIL 119562454 102922948
EXE_ACTIVITY.EXE_BOUND_0_PORTS 30298598 15574029
CYCLE_ACTIVITY.STALLS_L1D_MISS 55039223 71674790
CYCLE_ACTIVITY.STALLS_L2_MISS 54417330 71355156
CYCLE_ACTIVITY.STALLS_L3_MISS 48034857 62583237
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 49283960 64592111


CPU_CLK_UNHALTED 1329856143 117811567
INST_RETIRED 1248789597 111565107
MEM_INST_RETIRED.ALL_LOADS 304487498 111361470
MEM_INST_RETIRED.ALL_STORES 136964826 120959536
L1D.REPLACEMENT 13909283 13631679
L2_LINES_IN.ALL 11846216 14031650
IDQ_UOPS_NOT_DELIVERED.CORE 932505346 235784844
UOPS_ISSUED.ANY 1667368357 49330681
INT_MISC.RECOVERY_CYCLES_ANY 56832895 41480697
UOPS_RETIRED.RETIRE_SLOTS 1329660493 188109333
CYCLE_ACTIVITY.STALLS_MEM_ANY 135367047 151244892
EXE_ACTIVITY.BOUND_ON_STORES 427645853 142027363
EXE_ACTIVITY.1_PORTS_UTIL 127267466 82085809
EXE_ACTIVITY.2_PORTS_UTIL 154683858 121479166
EXE_ACTIVITY.EXE_BOUND_0_PORTS 32920223 16406528
CYCLE_ACTIVITY.STALLS_L1D_MISS 76088838 84592487
CYCLE_ACTIVITY.STALLS_L2_MISS 75176527 83749707
CYCLE_ACTIVITY.STALLS_L3_MISS 66445563 73678051
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 68608523 76085024


CPU_CLK_UNHALTED 1538060730 133377165
INST_RETIRED 1605724166 116644997
MEM_INST_RETIRED.ALL_LOADS 395034910 89306866
MEM_INST_RETIRED.ALL_STORES 179215540 139512066
L1D.REPLACEMENT 14787297 14197299
L2_LINES_IN.ALL 12025257 14717667
IDQ_UOPS_NOT_DELIVERED.CORE 1147759204 158488445
UOPS_ISSUED.ANY 2106825144 233688306
INT_MISC.RECOVERY_CYCLES_ANY 69757326 47516894
UOPS_RETIRED.RETIRE_SLOTS 1685859815 242137221
CYCLE_ACTIVITY.STALLS_MEM_ANY 171838708 169537439
EXE_ACTIVITY.BOUND_ON_STORES 427653761 182782697
EXE_ACTIVITY.1_PORTS_UTIL 153940677 93273873
EXE_ACTIVITY.2_PORTS_UTIL 189657509 137023318
EXE_ACTIVITY.EXE_BOUND_0_PORTS 35505782 17425905
CYCLE_ACTIVITY.STALLS_L1D_MISS 96804788 95220061
CYCLE_ACTIVITY.STALLS_L2_MISS 94665365 93411120
CYCLE_ACTIVITY.STALLS_L3_MISS 83526799 82223820
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 85965649 84594738


CPU_CLK_UNHALTED 1746590376 133980748
INST_RETIRED 1965707599 71299979
MEM_INST_RETIRED.ALL_LOADS 485787833 145268187
MEM_INST_RETIRED.ALL_STORES 220789720 11784697
L1D.REPLACEMENT 15645037 14995091
L2_LINES_IN.ALL 12195199 15616157
IDQ_UOPS_NOT_DELIVERED.CORE 1363808598 171469377
UOPS_ISSUED.ANY 2542027584 229347223
INT_MISC.RECOVERY_CYCLES_ANY 82480998 52668319
UOPS_RETIRED.RETIRE_SLOTS 2031593436 208619265
CYCLE_ACTIVITY.STALLS_MEM_ANY 211005386 188296322
EXE_ACTIVITY.BOUND_ON_STORES 427659698 219547957
EXE_ACTIVITY.1_PORTS_UTIL 180369931 103201349
EXE_ACTIVITY.2_PORTS_UTIL 224894954 151271934
EXE_ACTIVITY.EXE_BOUND_0_PORTS 38042943 18189912
CYCLE_ACTIVITY.STALLS_L1D_MISS 117752910 104761759
CYCLE_ACTIVITY.STALLS_L2_MISS 114807480 102282477
CYCLE_ACTIVITY.STALLS_L3_MISS 101305127 90153171
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 104291463 92635259


CPU_CLK_UNHALTED 1954879187 125608010
INST_RETIRED 2320885585 153880720
MEM_INST_RETIRED.ALL_LOADS 575585608 100550228
MEM_INST_RETIRED.ALL_STORES 261324277 53372853
L1D.REPLACEMENT 16508041 15542792
L2_LINES_IN.ALL 12363789 16266919
IDQ_UOPS_NOT_DELIVERED.CORE 1581697674 210490254
UOPS_ISSUED.ANY 2980411036 287598129
INT_MISC.RECOVERY_CYCLES_ANY 96112931 58209922
UOPS_RETIRED.RETIRE_SLOTS 2376306284 84043392
CYCLE_ACTIVITY.STALLS_MEM_ANY 247956891 203911230
EXE_ACTIVITY.BOUND_ON_STORES 427665755 248988787
EXE_ACTIVITY.1_PORTS_UTIL 206795134 112468120
EXE_ACTIVITY.2_PORTS_UTIL 260230853 164653860
EXE_ACTIVITY.EXE_BOUND_0_PORTS 40638910 19088760
CYCLE_ACTIVITY.STALLS_L1D_MISS 138552607 113682702
CYCLE_ACTIVITY.STALLS_L2_MISS 135511570 111328065
CYCLE_ACTIVITY.STALLS_L3_MISS 119742103 98372215
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 124337546 101507552


CPU_CLK_UNHALTED 2163426829 76509041
INST_RETIRED 2669078174 151202509
MEM_INST_RETIRED.ALL_LOADS 663718980 142787984
MEM_INST_RETIRED.ALL_STORES 302041023 71768443
L1D.REPLACEMENT 17397142 16271232
L2_LINES_IN.ALL 12537441 17087087
IDQ_UOPS_NOT_DELIVERED.CORE 1796533859 190882258
UOPS_ISSUED.ANY 3420003157 206588670
INT_MISC.RECOVERY_CYCLES_ANY 109526202 63024833
UOPS_RETIRED.RETIRE_SLOTS 2719973373 269208616
CYCLE_ACTIVITY.STALLS_MEM_ANY 289096251 221482298
EXE_ACTIVITY.BOUND_ON_STORES 427671564 276416425
EXE_ACTIVITY.1_PORTS_UTIL 233303023 120611447
EXE_ACTIVITY.2_PORTS_UTIL 294741383 175841736
EXE_ACTIVITY.EXE_BOUND_0_PORTS 43267576 19788924
CYCLE_ACTIVITY.STALLS_L1D_MISS 159752215 122336559
CYCLE_ACTIVITY.STALLS_L2_MISS 157800579 120591824
CYCLE_ACTIVITY.STALLS_L3_MISS 139454498 106708092
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 143828237 109614703


CPU_CLK_UNHALTED 2371957885 162801955
INST_RETIRED 3025830273 151383831
MEM_INST_RETIRED.ALL_LOADS 754756767 64353645
MEM_INST_RETIRED.ALL_STORES 344338719 90930983
L1D.REPLACEMENT 18239327 16782391
L2_LINES_IN.ALL 12704491 17686193
IDQ_UOPS_NOT_DELIVERED.CORE 2004118642 307416075
UOPS_ISSUED.ANY 3862794600 286167711
INT_MISC.RECOVERY_CYCLES_ANY 123344575 67937922
UOPS_RETIRED.RETIRE_SLOTS 3062396312 253646294
CYCLE_ACTIVITY.STALLS_MEM_ANY 328183875 236427853
EXE_ACTIVITY.BOUND_ON_STORES 427692905 300977180
EXE_ACTIVITY.1_PORTS_UTIL 259421811 128317982
EXE_ACTIVITY.2_PORTS_UTIL 328827400 186598318
EXE_ACTIVITY.EXE_BOUND_0_PORTS 45890757 20612019
CYCLE_ACTIVITY.STALLS_L1D_MISS 182255808 131218270
CYCLE_ACTIVITY.STALLS_L2_MISS 179103823 128170827
CYCLE_ACTIVITY.STALLS_L3_MISS 158310898 113579643
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 163115801 116483392


CPU_CLK_UNHALTED 2580355847 104016531
INST_RETIRED 3381190683 165609278
MEM_INST_RETIRED.ALL_LOADS 844798190 116344201
MEM_INST_RETIRED.ALL_STORES 386264524 104869796
L1D.REPLACEMENT 19089836 17335383
L2_LINES_IN.ALL 12871419 18317906
IDQ_UOPS_NOT_DELIVERED.CORE 2219358104 259723226
UOPS_ISSUED.ANY 4303966387 186660942
INT_MISC.RECOVERY_CYCLES_ANY 136909536 72211416
UOPS_RETIRED.RETIRE_SLOTS 3407475237 279550315
CYCLE_ACTIVITY.STALLS_MEM_ANY 366629625 249235714
EXE_ACTIVITY.BOUND_ON_STORES 427696248 323588008
EXE_ACTIVITY.1_PORTS_UTIL 285745366 135560525
EXE_ACTIVITY.2_PORTS_UTIL 363531820 196858874
EXE_ACTIVITY.EXE_BOUND_0_PORTS 48587098 21252672
CYCLE_ACTIVITY.STALLS_L1D_MISS 202603354 138266174
CYCLE_ACTIVITY.STALLS_L2_MISS 199286462 135292046
CYCLE_ACTIVITY.STALLS_L3_MISS 176205135 120021241
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 182439820 123714707


CPU_CLK_UNHALTED 2788891465 171273499
INST_RETIRED 3731956975 64262167
MEM_INST_RETIRED.ALL_LOADS 933604856 155368604
MEM_INST_RETIRED.ALL_STORES 426737955 116804579
L1D.REPLACEMENT 19973940 17936084
L2_LINES_IN.ALL 13048904 18999565
IDQ_UOPS_NOT_DELIVERED.CORE 2434767257 118481044
UOPS_ISSUED.ANY 4739848091 282187039
INT_MISC.RECOVERY_CYCLES_ANY 150745966 76615050
UOPS_RETIRED.RETIRE_SLOTS 3751058675 145693680
CYCLE_ACTIVITY.STALLS_MEM_ANY 405239777 262353359
EXE_ACTIVITY.BOUND_ON_STORES 427701199 34904627
EXE_ACTIVITY.1_PORTS_UTIL 312338366 142886573
EXE_ACTIVITY.2_PORTS_UTIL 398608992 207242666
EXE_ACTIVITY.EXE_BOUND_0_PORTS 51202539 21858645
CYCLE_ACTIVITY.STALLS_L1D_MISS 225958914 146445878
CYCLE_ACTIVITY.STALLS_L2_MISS 222122786 143198329
CYCLE_ACTIVITY.STALLS_L3_MISS 196392661 127132294
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 202765496 130490269


CPU_CLK_UNHALTED 2997436300 87755975
INST_RETIRED 4083642576 80382620
MEM_INST_RETIRED.ALL_LOADS 1021696042 182989754
MEM_INST_RETIRED.ALL_STORES 466970024 126751431
L1D.REPLACEMENT 20862933 18448685
L2_LINES_IN.ALL 13221913 19585175
IDQ_UOPS_NOT_DELIVERED.CORE 2652770706 295635896
UOPS_ISSUED.ANY 5174913877 186676037
INT_MISC.RECOVERY_CYCLES_ANY 164447492 80492725
UOPS_RETIRED.RETIRE_SLOTS 4096920920 321007214
CYCLE_ACTIVITY.STALLS_MEM_ANY 442985453 273739149
EXE_ACTIVITY.BOUND_ON_STORES 427707453 96480217
EXE_ACTIVITY.1_PORTS_UTIL 339296124 149715479
EXE_ACTIVITY.2_PORTS_UTIL 434232216 216995990
EXE_ACTIVITY.EXE_BOUND_0_PORTS 53820672 22644967
CYCLE_ACTIVITY.STALLS_L1D_MISS 247076209 153599913
CYCLE_ACTIVITY.STALLS_L2_MISS 242513417 149901786
CYCLE_ACTIVITY.STALLS_L3_MISS 214447871 133197869
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 221626572 136603418


CPU_CLK_UNHALTED 3205795724 155123236
INST_RETIRED 4433203783 149976780
MEM_INST_RETIRED.ALL_LOADS 1110175359 71378536
MEM_INST_RETIRED.ALL_STORES 506940128 136474105
L1D.REPLACEMENT 21774579 19016282
L2_LINES_IN.ALL 13402250 20229252
IDQ_UOPS_NOT_DELIVERED.CORE 2872482958 145526009
UOPS_ISSUED.ANY 5614212048 184950979
INT_MISC.RECOVERY_CYCLES_ANY 177034503 83795158
UOPS_RETIRED.RETIRE_SLOTS 4447175974 151819893
CYCLE_ACTIVITY.STALLS_MEM_ANY 481955940 286246488
EXE_ACTIVITY.BOUND_ON_STORES 427712696 126417442
EXE_ACTIVITY.1_PORTS_UTIL 366139305 155991486
EXE_ACTIVITY.2_PORTS_UTIL 469839975 225965291
EXE_ACTIVITY.EXE_BOUND_0_PORTS 56449445 23219776
CYCLE_ACTIVITY.STALLS_L1D_MISS 269811098 160686425
CYCLE_ACTIVITY.STALLS_L2_MISS 264298493 156247355
CYCLE_ACTIVITY.STALLS_L3_MISS 233799401 138994240
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 242371676 143041324


CPU_CLK_UNHALTED 3414271218 197356027
INST_RETIRED 4787264617 144405004
MEM_INST_RETIRED.ALL_LOADS 1198726214 113489614
MEM_INST_RETIRED.ALL_STORES 547217093 145293191
L1D.REPLACEMENT 22662139 19421369
L2_LINES_IN.ALL 13573284 20701835
IDQ_UOPS_NOT_DELIVERED.CORE 3092812258 305729389
UOPS_ISSUED.ANY 6054860164 267636482
INT_MISC.RECOVERY_CYCLES_ANY 190588543 87299415
UOPS_RETIRED.RETIRE_SLOTS 4793608909 268374341
CYCLE_ACTIVITY.STALLS_MEM_ANY 518115913 295963454
EXE_ACTIVITY.BOUND_ON_STORES 427717887 154706010
EXE_ACTIVITY.1_PORTS_UTIL 393355275 162987252
EXE_ACTIVITY.2_PORTS_UTIL 505672013 235893138
EXE_ACTIVITY.EXE_BOUND_0_PORTS 59083487 23953396
CYCLE_ACTIVITY.STALLS_L1D_MISS 289751567 166732050
CYCLE_ACTIVITY.STALLS_L2_MISS 282933673 161752435
CYCLE_ACTIVITY.STALLS_L3_MISS 250325015 143990374
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 259766135 147931496


CPU_CLK_UNHALTED 3622765457 103726546
INST_RETIRED 5142912990 100141773
MEM_INST_RETIRED.ALL_LOADS 1290357715 149354214
MEM_INST_RETIRED.ALL_STORES 589872098 155887177
L1D.REPLACEMENT 23485423 20044082
L2_LINES_IN.ALL 13748217 21390064
